Concurso,Data,MC 5/1
3735,2003-05-21,10
3735,2003-05-21,45
3735,2003-05-21,46
3736,2003-05-24,67
3736,2003-05-24,96
3736,2003-05-24,4
3736,2003-05-24,0
3736,2003-05-24,30
3737,2003-05-28,33
3737,2003-05-28,42
3737,2003-05-28,77
3737,2003-05-28,71
3737,2003-05-28,22
3738,2003-05-31,42
3738,2003-05-31,96
3738,2003-05-31,18
3738,2003-05-31,90
3738,2003-05-31,26
3739,2003-06-04,82
3739,2003-06-04,78
3739,2003-06-04,26
3739,2003-06-04,91
3739,2003-06-04,91
3740,2003-06-07,33
3740,2003-06-07,4
3740,2003-06-07,50
3740,2003-06-07,72
3740,2003-06-07,75
3741,2003-06-11,81
3741,2003-06-11,94
3741,2003-06-11,39
3741,2003-06-11,16
3741,2003-06-11,85
3742,2003-06-14,67
3742,2003-06-14,57
3742,2003-06-14,84
3742,2003-06-14,1
3742,2003-06-14,90
3743,2003-06-18,42
3743,2003-06-18,14
3743,2003-06-18,75
3743,2003-06-18,0
3743,2003-06-18,6
3744,2003-06-21,14
3744,2003-06-21,5
3744,2003-06-21,83
3744,2003-06-21,2
3744,2003-06-21,2
3745,2003-06-25,21
3745,2003-06-25,48
3745,2003-06-25,82
3745,2003-06-25,0
3745,2003-06-25,49
3746,2003-06-28,35
3746,2003-06-28,21
3746,2003-06-28,81
3746,2003-06-28,21
3746,2003-06-28,23
3747,2003-07-02,73
3747,2003-07-02,16
3747,2003-07-02,10
3747,2003-07-02,73
3747,2003-07-02,94
3748,2003-07-05,92
3748,2003-07-05,69
3748,2003-07-05,71
3748,2003-07-05,3
3748,2003-07-05,5
3749,2003-07-09,65
3749,2003-07-09,94
3749,2003-07-09,57
3749,2003-07-09,60
3749,2003-07-09,5
3750,2003-07-12,41
3750,2003-07-12,49
3750,2003-07-12,42
3750,2003-07-12,81
3750,2003-07-12,17
3751,2003-07-16,27
3751,2003-07-16,35
3751,2003-07-16,90
3751,2003-07-16,28
3751,2003-07-16,22
3752,2003-07-19,4
3752,2003-07-19,26
3752,2003-07-19,50
3752,2003-07-19,5
3752,2003-07-19,45
3753,2003-07-23,12
3753,2003-07-23,63
3753,2003-07-23,24
3753,2003-07-23,30
3753,2003-07-23,70
3754,2003-07-26,15
3754,2003-07-26,80
3754,2003-07-26,61
3754,2003-07-26,28
3754,2003-07-26,80
3755,2003-07-30,20
3755,2003-07-30,1
3755,2003-07-30,95
3755,2003-07-30,49
3755,2003-07-30,63
3756,2003-08-02,52
3756,2003-08-02,96
3756,2003-08-02,55
3756,2003-08-02,94
3756,2003-08-02,95
3757,2003-08-06,3
3757,2003-08-06,8
3757,2003-08-06,70
3757,2003-08-06,62
3757,2003-08-06,62
3758,2003-08-09,70
3758,2003-08-09,28
3758,2003-08-09,12
3758,2003-08-09,52
3758,2003-08-09,82
3759,2003-08-13,37
3759,2003-08-13,36
3759,2003-08-13,45
3759,2003-08-13,68
3759,2003-08-13,69
3760,2003-08-16,30
3760,2003-08-16,40
3760,2003-08-16,80
3760,2003-08-16,81
3760,2003-08-16,70
3761,2003-08-20,57
3761,2003-08-20,52
3761,2003-08-20,45
3761,2003-08-20,12
3761,2003-08-20,48
3762,2003-08-23,42
3762,2003-08-23,23
3762,2003-08-23,16
3762,2003-08-23,6
3762,2003-08-23,14
3763,2003-08-27,69
3763,2003-08-27,19
3763,2003-08-27,46
3763,2003-08-27,82
3763,2003-08-27,91
3764,2003-08-30,92
3764,2003-08-30,39
3764,2003-08-30,54
3764,2003-08-30,1
3764,2003-08-30,83
3765,2003-09-03,0
3765,2003-09-03,76
3765,2003-09-03,10
3765,2003-09-03,44
3765,2003-09-03,2
3766,2003-09-06,11
3766,2003-09-06,45
3766,2003-09-06,39
3766,2003-09-06,41
3766,2003-09-06,34
3767,2003-09-10,99
3767,2003-09-10,26
3767,2003-09-10,82
3767,2003-09-10,56
3767,2003-09-10,23
3768,2003-09-13,26
3768,2003-09-13,21
3768,2003-09-13,66
3768,2003-09-13,64
3768,2003-09-13,51
3769,2003-09-17,87
3769,2003-09-17,9
3769,2003-09-17,36
3769,2003-09-17,77
3769,2003-09-17,40
3770,2003-09-20,96
3770,2003-09-20,29
3770,2003-09-20,23
3770,2003-09-20,12
3770,2003-09-20,90
3771,2003-09-24,0
3771,2003-09-24,43
3771,2003-09-24,81
3771,2003-09-24,27
3771,2003-09-24,31
3772,2003-09-27,28
3772,2003-09-27,85
3772,2003-09-27,24
3772,2003-09-27,81
3772,2003-09-27,20
3773,2003-10-01,53
3773,2003-10-01,35
3773,2003-10-01,51
3773,2003-10-01,79
3773,2003-10-01,44
3774,2003-10-04,25
3774,2003-10-04,60
3774,2003-10-04,13
3774,2003-10-04,29
3774,2003-10-04,21
3775,2003-10-08,46
3775,2003-10-08,51
3775,2003-10-08,99
3775,2003-10-08,48
3775,2003-10-08,86
3776,2003-10-11,61
3776,2003-10-11,8
3776,2003-10-11,3
3776,2003-10-11,74
3776,2003-10-11,25
3777,2003-10-15,33
3777,2003-10-15,56
3777,2003-10-15,57
3777,2003-10-15,27
3777,2003-10-15,35
3778,2003-10-18,29
3778,2003-10-18,4
3778,2003-10-18,21
3778,2003-10-18,69
3778,2003-10-18,44
3779,2003-10-22,48
3779,2003-10-22,22
3779,2003-10-22,97
3779,2003-10-22,81
3779,2003-10-22,65
3780,2003-10-25,70
3780,2003-10-25,98
3780,2003-10-25,90
3780,2003-10-25,71
3780,2003-10-25,64
3781,2003-10-29,45
3781,2003-10-29,52
3781,2003-10-29,75
3781,2003-10-29,3
3781,2003-10-29,69
3782,2003-11-01,40
3782,2003-11-01,66
3782,2003-11-01,34
3782,2003-11-01,28
3782,2003-11-01,48
3783,2003-11-05,56
3783,2003-11-05,36
3783,2003-11-05,48
3783,2003-11-05,56
3783,2003-11-05,25
3784,2003-11-08,55
3784,2003-11-08,45
3784,2003-11-08,46
3784,2003-11-08,35
3784,2003-11-08,87
3785,2003-11-12,38
3785,2003-11-12,41
3785,2003-11-12,78
3785,2003-11-12,21
3785,2003-11-12,2
3786,2003-11-19,44
3786,2003-11-19,7
3786,2003-11-19,73
3786,2003-11-19,74
3786,2003-11-19,77
3787,2003-11-22,2
3787,2003-11-22,12
3787,2003-11-22,10
3787,2003-11-22,34
3787,2003-11-22,23
3788,2003-11-26,97
3788,2003-11-26,95
3788,2003-11-26,92
3788,2003-11-26,9
3788,2003-11-26,48
3789,2003-11-29,54
3789,2003-11-29,81
3789,2003-11-29,11
3789,2003-11-29,3
3789,2003-11-29,97
3790,2003-12-03,78
3790,2003-12-03,58
3790,2003-12-03,42
3790,2003-12-03,14
3790,2003-12-03,70
3791,2003-12-06,77
3791,2003-12-06,5
3791,2003-12-06,57
3791,2003-12-06,24
3791,2003-12-06,54
3792,2003-12-10,99
3792,2003-12-10,87
3792,2003-12-10,98
3792,2003-12-10,79
3792,2003-12-10,13
3793,2003-12-13,39
3793,2003-12-13,64
3793,2003-12-13,63
3793,2003-12-13,44
3793,2003-12-13,23
3794,2003-12-17,74
3794,2003-12-17,23
3794,2003-12-17,6
3794,2003-12-17,49
3794,2003-12-17,96
3795,2003-12-20,94
3795,2003-12-20,91
3795,2003-12-20,83
3795,2003-12-20,74
3795,2003-12-20,72
3796,2003-12-27,0
3796,2003-12-27,63
3796,2003-12-27,25
3796,2003-12-27,80
3796,2003-12-27,40
3797,2004-01-03,7
3797,2004-01-03,26
3797,2004-01-03,72
3797,2004-01-03,72
3797,2004-01-03,41
3798,2004-01-07,75
3798,2004-01-07,24
3798,2004-01-07,93
3798,2004-01-07,5
3798,2004-01-07,85
3799,2004-01-10,58
3799,2004-01-10,29
3799,2004-01-10,70
3799,2004-01-10,29
3799,2004-01-10,5
3800,2004-01-14,93
3800,2004-01-14,28
3800,2004-01-14,28
3800,2004-01-14,19
3800,2004-01-14,86
3801,2004-01-17,59
3801,2004-01-17,5
3801,2004-01-17,18
3801,2004-01-17,73
3801,2004-01-17,67
3802,2004-01-21,95
3802,2004-01-21,21
3802,2004-01-21,29
3802,2004-01-21,89
3802,2004-01-21,65
3803,2004-01-24,40
3803,2004-01-24,17
3803,2004-01-24,51
3803,2004-01-24,1
3803,2004-01-24,42
3804,2004-01-28,14
3804,2004-01-28,61
3804,2004-01-28,69
3804,2004-01-28,51
3804,2004-01-28,70
3805,2004-01-31,38
3805,2004-01-31,47
3805,2004-01-31,15
3805,2004-01-31,60
3805,2004-01-31,46
3806,2004-02-04,11
3806,2004-02-04,30
3806,2004-02-04,21
3806,2004-02-04,90
3806,2004-02-04,92
3807,2004-02-07,13
3807,2004-02-07,44
3807,2004-02-07,28
3807,2004-02-07,7
3807,2004-02-07,75
3808,2004-02-11,7
3808,2004-02-11,89
3808,2004-02-11,51
3808,2004-02-11,0
3808,2004-02-11,13
3809,2004-02-14,19
3809,2004-02-14,39
3809,2004-02-14,22
3809,2004-02-14,3
3809,2004-02-14,9
3810,2004-02-18,48
3810,2004-02-18,63
3810,2004-02-18,58
3810,2004-02-18,94
3810,2004-02-18,97
3811,2004-02-21,66
3811,2004-02-21,7
3811,2004-02-21,11
3811,2004-02-21,31
3811,2004-02-21,37
3812,2004-02-28,59
3812,2004-02-28,79
3812,2004-02-28,64
3812,2004-02-28,6
3812,2004-02-28,60
3813,2004-03-03,27
3813,2004-03-03,73
3813,2004-03-03,9
3813,2004-03-03,54
3813,2004-03-03,48
3814,2004-03-06,55
3814,2004-03-06,22
3814,2004-03-06,56
3814,2004-03-06,85
3814,2004-03-06,18
3815,2004-03-10,33
3815,2004-03-10,64
3815,2004-03-10,38
3815,2004-03-10,88
3815,2004-03-10,28
3816,2004-03-13,63
3816,2004-03-13,56
3816,2004-03-13,27
3816,2004-03-13,34
3816,2004-03-13,75
3817,2004-03-17,57
3817,2004-03-17,53
3817,2004-03-17,95
3817,2004-03-17,6
3817,2004-03-17,24
3818,2004-03-20,83
3818,2004-03-20,86
3818,2004-03-20,66
3818,2004-03-20,21
3818,2004-03-20,95
3819,2004-03-24,46
3819,2004-03-24,53
3819,2004-03-24,16
3819,2004-03-24,60
3819,2004-03-24,87
3820,2004-03-27,2
3820,2004-03-27,31
3820,2004-03-27,68
3820,2004-03-27,39
3820,2004-03-27,4
3821,2004-03-31,57
3821,2004-03-31,44
3821,2004-03-31,0
3821,2004-03-31,54
3821,2004-03-31,68
3822,2004-04-03,7
3822,2004-04-03,48
3822,2004-04-03,28
3822,2004-04-03,43
3822,2004-04-03,81
3823,2004-04-07,22
3823,2004-04-07,11
3823,2004-04-07,95
3823,2004-04-07,1
3823,2004-04-07,15
3824,2004-04-10,99
3824,2004-04-10,91
3824,2004-04-10,89
3824,2004-04-10,26
3824,2004-04-10,21
3825,2004-04-14,58
3825,2004-04-14,18
3825,2004-04-14,54
3825,2004-04-14,58
3825,2004-04-14,93
3826,2004-04-17,10
3826,2004-04-17,73
3826,2004-04-17,34
3826,2004-04-17,24
3826,2004-04-17,37
3827,2004-04-24,32
3827,2004-04-24,23
3827,2004-04-24,74
3827,2004-04-24,17
3827,2004-04-24,37
3828,2004-04-28,98
3828,2004-04-28,36
3828,2004-04-28,59
3828,2004-04-28,77
3828,2004-04-28,86
3829,2004-05-05,19
3829,2004-05-05,19
3829,2004-05-05,10
3829,2004-05-05,29
3829,2004-05-05,50
3830,2004-05-08,28
3830,2004-05-08,57
3830,2004-05-08,59
3830,2004-05-08,17
3830,2004-05-08,93
3831,2004-05-12,53
3831,2004-05-12,96
3831,2004-05-12,30
3831,2004-05-12,20
3831,2004-05-12,32
3832,2004-05-15,85
3832,2004-05-15,14
3832,2004-05-15,24
3832,2004-05-15,33
3832,2004-05-15,64
3833,2004-05-19,48
3833,2004-05-19,53
3833,2004-05-19,92
3833,2004-05-19,30
3833,2004-05-19,64
3834,2004-05-22,19
3834,2004-05-22,47
3834,2004-05-22,96
3834,2004-05-22,39
3834,2004-05-22,60
3835,2004-05-26,97
3835,2004-05-26,95
3835,2004-05-26,43
3835,2004-05-26,50
3835,2004-05-26,10
3836,2004-05-29,9
3836,2004-05-29,84
3836,2004-05-29,40
3836,2004-05-29,67
3836,2004-05-29,55
3837,2004-06-02,24
3837,2004-06-02,4
3837,2004-06-02,53
3837,2004-06-02,17
3837,2004-06-02,89
3838,2004-06-05,28
3838,2004-06-05,40
3838,2004-06-05,2
3838,2004-06-05,43
3838,2004-06-05,36
3839,2004-06-09,95
3839,2004-06-09,35
3839,2004-06-09,33
3839,2004-06-09,67
3839,2004-06-09,91
3840,2004-06-12,84
3840,2004-06-12,4
3840,2004-06-12,20
3840,2004-06-12,65
3840,2004-06-12,78
3841,2004-06-16,86
3841,2004-06-16,65
3841,2004-06-16,88
3841,2004-06-16,27
3841,2004-06-16,52
3842,2004-06-19,70
3842,2004-06-19,86
3842,2004-06-19,88
3842,2004-06-19,41
3842,2004-06-19,1
3843,2004-06-23,41
3843,2004-06-23,58
3843,2004-06-23,67
3843,2004-06-23,24
3843,2004-06-23,74
3844,2004-06-26,73
3844,2004-06-26,88
3844,2004-06-26,88
3844,2004-06-26,33
3844,2004-06-26,30
3845,2004-06-30,60
3845,2004-06-30,82
3845,2004-06-30,87
3845,2004-06-30,9
3845,2004-06-30,93
3846,2004-07-03,58
3846,2004-07-03,65
3846,2004-07-03,16
3846,2004-07-03,5
3846,2004-07-03,0
3847,2004-07-07,22
3847,2004-07-07,49
3847,2004-07-07,95
3847,2004-07-07,92
3847,2004-07-07,83
3848,2004-07-10,4
3848,2004-07-10,25
3848,2004-07-10,82
3848,2004-07-10,48
3848,2004-07-10,39
3849,2004-07-14,72
3849,2004-07-14,84
3849,2004-07-14,16
3849,2004-07-14,61
3849,2004-07-14,31
3850,2004-07-17,4
3850,2004-07-17,13
3850,2004-07-17,52
3850,2004-07-17,87
3850,2004-07-17,60
3851,2004-07-21,6
3851,2004-07-21,92
3851,2004-07-21,4
3851,2004-07-21,79
3851,2004-07-21,67
3852,2004-07-24,88
3852,2004-07-24,71
3852,2004-07-24,23
3852,2004-07-24,2
3852,2004-07-24,6
3853,2004-07-28,62
3853,2004-07-28,43
3853,2004-07-28,91
3853,2004-07-28,76
3853,2004-07-28,30
3854,2004-07-31,25
3854,2004-07-31,38
3854,2004-07-31,19
3854,2004-07-31,24
3854,2004-07-31,38
3855,2004-08-04,91
3855,2004-08-04,82
3855,2004-08-04,16
3855,2004-08-04,13
3855,2004-08-04,24
3856,2004-08-07,7
3856,2004-08-07,74
3856,2004-08-07,43
3856,2004-08-07,67
3856,2004-08-07,22
3857,2004-08-11,1
3857,2004-08-11,15
3857,2004-08-11,24
3857,2004-08-11,87
3857,2004-08-11,38
3858,2004-08-14,9
3858,2004-08-14,79
3858,2004-08-14,21
3858,2004-08-14,36
3858,2004-08-14,85
3859,2004-08-18,81
3859,2004-08-18,59
3859,2004-08-18,99
3859,2004-08-18,23
3859,2004-08-18,0
3860,2004-08-21,5
3860,2004-08-21,62
3860,2004-08-21,9
3860,2004-08-21,87
3860,2004-08-21,84
3861,2004-08-25,35
3861,2004-08-25,10
3861,2004-08-25,46
3861,2004-08-25,30
3861,2004-08-25,26
3862,2004-08-28,13
3862,2004-08-28,2
3862,2004-08-28,48
3862,2004-08-28,69
3862,2004-08-28,14
3863,2004-09-01,20
3863,2004-09-01,0
3863,2004-09-01,13
3863,2004-09-01,37
3863,2004-09-01,34
3864,2004-09-04,3
3864,2004-09-04,8
3864,2004-09-04,7
3864,2004-09-04,58
3864,2004-09-04,44
3865,2004-09-08,20
3865,2004-09-08,82
3865,2004-09-08,44
3865,2004-09-08,29
3865,2004-09-08,37
3866,2004-09-11,2
3866,2004-09-11,32
3866,2004-09-11,2
3866,2004-09-11,44
3866,2004-09-11,20
3867,2004-09-15,42
3867,2004-09-15,85
3867,2004-09-15,83
3867,2004-09-15,94
3867,2004-09-15,21
3868,2004-09-18,77
3868,2004-09-18,79
3868,2004-09-18,79
3868,2004-09-18,92
3868,2004-09-18,95
3869,2004-09-22,86
3869,2004-09-22,99
3869,2004-09-22,65
3869,2004-09-22,11
3869,2004-09-22,6
3870,2004-09-25,12
3870,2004-09-25,83
3870,2004-09-25,71
3870,2004-09-25,79
3870,2004-09-25,82
3871,2004-09-29,36
3871,2004-09-29,28
3871,2004-09-29,99
3871,2004-09-29,19
3871,2004-09-29,58
3872,2004-10-02,99
3872,2004-10-02,12
3872,2004-10-02,6
3872,2004-10-02,49
3872,2004-10-02,7
3873,2004-10-06,45
3873,2004-10-06,15
3873,2004-10-06,29
3873,2004-10-06,15
3873,2004-10-06,32
3874,2004-10-09,49
3874,2004-10-09,24
3874,2004-10-09,76
3874,2004-10-09,55
3874,2004-10-09,70
3875,2004-10-13,24
3875,2004-10-13,50
3875,2004-10-13,50
3875,2004-10-13,8
3875,2004-10-13,26
3876,2004-10-16,25
3876,2004-10-16,27
3876,2004-10-16,60
3876,2004-10-16,4
3876,2004-10-16,88
3877,2004-10-20,72
3877,2004-10-20,93
3877,2004-10-20,78
3877,2004-10-20,34
3877,2004-10-20,41
3878,2004-10-23,81
3878,2004-10-23,62
3878,2004-10-23,47
3878,2004-10-23,37
3878,2004-10-23,70
3879,2004-10-27,84
3879,2004-10-27,95
3879,2004-10-27,31
3879,2004-10-27,44
3879,2004-10-27,20
3880,2004-10-30,24
3880,2004-10-30,88
3880,2004-10-30,80
3880,2004-10-30,20
3880,2004-10-30,59
3881,2004-11-03,72
3881,2004-11-03,60
3881,2004-11-03,6
3881,2004-11-03,91
3881,2004-11-03,38
3882,2004-11-06,44
3882,2004-11-06,97
3882,2004-11-06,28
3882,2004-11-06,3
3882,2004-11-06,29
3883,2004-11-10,7
3883,2004-11-10,73
3883,2004-11-10,33
3883,2004-11-10,22
3883,2004-11-10,5
3884,2004-11-13,9
3884,2004-11-13,81
3884,2004-11-13,57
3884,2004-11-13,35
3884,2004-11-13,13
3885,2004-11-17,61
3885,2004-11-17,14
3885,2004-11-17,8
3885,2004-11-17,61
3885,2004-11-17,54
3886,2004-11-20,12
3886,2004-11-20,38
3886,2004-11-20,21
3886,2004-11-20,22
3886,2004-11-20,51
3887,2004-11-24,51
3887,2004-11-24,78
3887,2004-11-24,24
3887,2004-11-24,28
3887,2004-11-24,24
3888,2004-11-27,57
3888,2004-11-27,90
3888,2004-11-27,29
3888,2004-11-27,73
3888,2004-11-27,87
3889,2004-12-01,86
3889,2004-12-01,9
3889,2004-12-01,66
3889,2004-12-01,94
3889,2004-12-01,96
3890,2004-12-04,33
3890,2004-12-04,75
3890,2004-12-04,50
3890,2004-12-04,5
3890,2004-12-04,95
3891,2004-12-08,40
3891,2004-12-08,39
3891,2004-12-08,60
3891,2004-12-08,92
3891,2004-12-08,86
3892,2004-12-11,54
3892,2004-12-11,47
3892,2004-12-11,97
3892,2004-12-11,26
3892,2004-12-11,38
3893,2004-12-15,59
3893,2004-12-15,33
3893,2004-12-15,72
3893,2004-12-15,24
3893,2004-12-15,2
3894,2004-12-18,65
3894,2004-12-18,27
3894,2004-12-18,97
3894,2004-12-18,38
3894,2004-12-18,70
3895,2004-12-22,9
3895,2004-12-22,68
3895,2004-12-22,72
3895,2004-12-22,81
3895,2004-12-22,82
3896,2004-12-29,3
3896,2004-12-29,23
3896,2004-12-29,57
3896,2004-12-29,3
3896,2004-12-29,8
3897,2005-01-05,53
3897,2005-01-05,94
3897,2005-01-05,99
3897,2005-01-05,20
3897,2005-01-05,41
3898,2005-01-08,69
3898,2005-01-08,89
3898,2005-01-08,27
3898,2005-01-08,47
3898,2005-01-08,58
3899,2005-01-12,25
3899,2005-01-12,76
3899,2005-01-12,27
3899,2005-01-12,27
3899,2005-01-12,88
3900,2005-01-15,25
3900,2005-01-15,50
3900,2005-01-15,52
3900,2005-01-15,33
3900,2005-01-15,49
3901,2005-01-19,79
3901,2005-01-19,49
3901,2005-01-19,91
3901,2005-01-19,53
3901,2005-01-19,32
3902,2005-01-22,87
3902,2005-01-22,22
3902,2005-01-22,72
3902,2005-01-22,91
3902,2005-01-22,48
3903,2005-01-26,6
3903,2005-01-26,13
3903,2005-01-26,31
3903,2005-01-26,10
3903,2005-01-26,79
3904,2005-01-29,7
3904,2005-01-29,2
3904,2005-01-29,86
3904,2005-01-29,18
3904,2005-01-29,20
3905,2005-02-02,99
3905,2005-02-02,19
3905,2005-02-02,99
3905,2005-02-02,71
3905,2005-02-02,61
3906,2005-02-05,26
3906,2005-02-05,9
3906,2005-02-05,70
3906,2005-02-05,25
3906,2005-02-05,82
3907,2005-02-10,3
3907,2005-02-10,25
3907,2005-02-10,61
3907,2005-02-10,73
3907,2005-02-10,68
3908,2005-02-12,1
3908,2005-02-12,80
3908,2005-02-12,8
3908,2005-02-12,98
3908,2005-02-12,58
3909,2005-02-16,27
3909,2005-02-16,29
3909,2005-02-16,98
3909,2005-02-16,23
3909,2005-02-16,35
3910,2005-02-19,33
3910,2005-02-19,41
3910,2005-02-19,44
3910,2005-02-19,47
3910,2005-02-19,16
3911,2005-02-23,1
3911,2005-02-23,18
3911,2005-02-23,76
3911,2005-02-23,78
3911,2005-02-23,79
3912,2005-02-26,24
3912,2005-02-26,78
3912,2005-02-26,46
3912,2005-02-26,46
3912,2005-02-26,32
3913,2005-03-02,68
3913,2005-03-02,34
3913,2005-03-02,1
3913,2005-03-02,23
3913,2005-03-02,1
3914,2005-03-05,29
3914,2005-03-05,23
3914,2005-03-05,24
3914,2005-03-05,66
3914,2005-03-05,7
3915,2005-03-09,12
3915,2005-03-09,31
3915,2005-03-09,2
3915,2005-03-09,16
3915,2005-03-09,69
3916,2005-03-12,41
3916,2005-03-12,79
3916,2005-03-12,69
3916,2005-03-12,41
3916,2005-03-12,44
3917,2005-03-16,63
3917,2005-03-16,28
3917,2005-03-16,3
3917,2005-03-16,6
3917,2005-03-16,80
3918,2005-03-19,44
3918,2005-03-19,96
3918,2005-03-19,27
3918,2005-03-19,49
3918,2005-03-19,75
3919,2005-03-23,34
3919,2005-03-23,3
3919,2005-03-23,25
3919,2005-03-23,21
3919,2005-03-23,52
3920,2005-03-26,6
3920,2005-03-26,7
3920,2005-03-26,62
3920,2005-03-26,95
3920,2005-03-26,47
3921,2005-03-30,62
3921,2005-03-30,62
3921,2005-03-30,61
3921,2005-03-30,20
3921,2005-03-30,22
3922,2005-04-02,26
3922,2005-04-02,80
3922,2005-04-02,68
3922,2005-04-02,61
3922,2005-04-02,8
3923,2005-04-06,40
3923,2005-04-06,5
3923,2005-04-06,19
3923,2005-04-06,43
3923,2005-04-06,83
3924,2005-04-09,58
3924,2005-04-09,59
3924,2005-04-09,5
3924,2005-04-09,29
3924,2005-04-09,58
3925,2005-04-13,6
3925,2005-04-13,89
3925,2005-04-13,47
3925,2005-04-13,40
3925,2005-04-13,0
3926,2005-04-16,35
3926,2005-04-16,97
3926,2005-04-16,33
3926,2005-04-16,1
3926,2005-04-16,78
3927,2005-04-20,47
3927,2005-04-20,39
3927,2005-04-20,7
3927,2005-04-20,25
3927,2005-04-20,51
3928,2005-04-23,99
3928,2005-04-23,20
3928,2005-04-23,89
3928,2005-04-23,1
3928,2005-04-23,5
3929,2005-04-27,58
3929,2005-04-27,0
3929,2005-04-27,12
3929,2005-04-27,4
3929,2005-04-27,7
3930,2005-04-30,80
3930,2005-04-30,28
3930,2005-04-30,33
3930,2005-04-30,94
3930,2005-04-30,28
3931,2005-05-04,29
3931,2005-05-04,34
3931,2005-05-04,4
3931,2005-05-04,72
3931,2005-05-04,71
3932,2005-05-07,48
3932,2005-05-07,1
3932,2005-05-07,39
3932,2005-05-07,33
3932,2005-05-07,71
3933,2005-05-11,33
3933,2005-05-11,83
3933,2005-05-11,54
3933,2005-05-11,20
3933,2005-05-11,34
3934,2005-05-14,72
3934,2005-05-14,12
3934,2005-05-14,93
3934,2005-05-14,12
3934,2005-05-14,66
3935,2005-05-18,59
3935,2005-05-18,92
3935,2005-05-18,42
3935,2005-05-18,11
3935,2005-05-18,34
3936,2005-05-21,34
3936,2005-05-21,78
3936,2005-05-21,93
3936,2005-05-21,28
3936,2005-05-21,61
3937,2005-05-25,12
3937,2005-05-25,90
3937,2005-05-25,32
3937,2005-05-25,50
3937,2005-05-25,73
3938,2005-05-28,18
3938,2005-05-28,33
3938,2005-05-28,74
3938,2005-05-28,31
3938,2005-05-28,46
3939,2005-06-01,21
3939,2005-06-01,26
3939,2005-06-01,38
3939,2005-06-01,86
3939,2005-06-01,93
3940,2005-06-04,62
3940,2005-06-04,47
3940,2005-06-04,29
3940,2005-06-04,93
3940,2005-06-04,50
3941,2005-06-08,74
3941,2005-06-08,26
3941,2005-06-08,47
3941,2005-06-08,65
3941,2005-06-08,15
3942,2005-06-11,91
3942,2005-06-11,68
3942,2005-06-11,90
3942,2005-06-11,31
3942,2005-06-11,50
3943,2005-06-15,92
3943,2005-06-15,31
3943,2005-06-15,81
3943,2005-06-15,58
3943,2005-06-15,9
3944,2005-06-18,23
3944,2005-06-18,93
3944,2005-06-18,6
3944,2005-06-18,54
3944,2005-06-18,36
3945,2005-06-22,58
3945,2005-06-22,77
3945,2005-06-22,96
3945,2005-06-22,22
3945,2005-06-22,70
3946,2005-06-25,98
3946,2005-06-25,33
3946,2005-06-25,39
3946,2005-06-25,6
3946,2005-06-25,72
3947,2005-06-29,42
3947,2005-06-29,4
3947,2005-06-29,80
3947,2005-06-29,6
3947,2005-06-29,29
3948,2005-07-02,68
3948,2005-07-02,77
3948,2005-07-02,79
3948,2005-07-02,64
3948,2005-07-02,91
3949,2005-07-06,9
3949,2005-07-06,45
3949,2005-07-06,79
3949,2005-07-06,24
3949,2005-07-06,37
3950,2005-07-09,58
3950,2005-07-09,9
3950,2005-07-09,22
3950,2005-07-09,23
3950,2005-07-09,57
3951,2005-07-13,31
3951,2005-07-13,45
3951,2005-07-13,44
3951,2005-07-13,10
3951,2005-07-13,44
3952,2005-07-16,49
3952,2005-07-16,41
3952,2005-07-16,32
3952,2005-07-16,46
3952,2005-07-16,99
3953,2005-07-20,71
3953,2005-07-20,24
3953,2005-07-20,62
3953,2005-07-20,13
3953,2005-07-20,37
3954,2005-07-23,43
3954,2005-07-23,31
3954,2005-07-23,81
3954,2005-07-23,99
3954,2005-07-23,58
3955,2005-07-27,28
3955,2005-07-27,95
3955,2005-07-27,49
3955,2005-07-27,82
3955,2005-07-27,94
3956,2005-07-30,41
3956,2005-07-30,94
3956,2005-07-30,16
3956,2005-07-30,66
3956,2005-07-30,95
3957,2005-08-03,21
3957,2005-08-03,17
3957,2005-08-03,76
3957,2005-08-03,25
3957,2005-08-03,8
3958,2005-08-06,22
3958,2005-08-06,20
3958,2005-08-06,28
3958,2005-08-06,4
3958,2005-08-06,9
3959,2005-08-10,18
3959,2005-08-10,47
3959,2005-08-10,56
3959,2005-08-10,74
3959,2005-08-10,58
3960,2005-08-13,71
3960,2005-08-13,43
3960,2005-08-13,35
3960,2005-08-13,47
3960,2005-08-13,28
3961,2005-08-17,50
3961,2005-08-17,40
3961,2005-08-17,4
3961,2005-08-17,70
3961,2005-08-17,45
3962,2005-08-20,67
3962,2005-08-20,65
3962,2005-08-20,49
3962,2005-08-20,1
3962,2005-08-20,10
3963,2005-08-24,35
3963,2005-08-24,11
3963,2005-08-24,77
3963,2005-08-24,72
3963,2005-08-24,32
3964,2005-08-27,45
3964,2005-08-27,79
3964,2005-08-27,6
3964,2005-08-27,27
3964,2005-08-27,16
3965,2005-08-31,25
3965,2005-08-31,95
3965,2005-08-31,29
3965,2005-08-31,69
3965,2005-08-31,44
3966,2005-09-03,56
3966,2005-09-03,93
3966,2005-09-03,8
3966,2005-09-03,36
3966,2005-09-03,20
3967,2005-09-10,9
3967,2005-09-10,14
3967,2005-09-10,45
3967,2005-09-10,69
3967,2005-09-10,72
3968,2005-09-14,6
3968,2005-09-14,99
