Concurso,Data,D/SEMAN,Prêmio
4735,2013-02-09,sábado,889
4735,2013-02-09,sábado,461
4735,2013-02-09,sábado,6870
4736,2013-02-13,quarta-feira,8478
4736,2013-02-13,quarta-feira,6653
4736,2013-02-13,quarta-feira,1467
4736,2013-02-13,quarta-feira,71
4736,2013-02-13,quarta-feira,1864
4737,2013-02-16,sábado,1107
4737,2013-02-16,sábado,5201
4737,2013-02-16,sábado,196
4737,2013-02-16,sábado,1114
4737,2013-02-16,sábado,3924
4738,2013-02-20,quarta-feira,7146
4738,2013-02-20,quarta-feira,4713
4738,2013-02-20,quarta-feira,5181
4738,2013-02-20,quarta-feira,2413
4738,2013-02-20,quarta-feira,7774
4739,2013-02-23,sábado,5238
4739,2013-02-23,sábado,2520
4739,2013-02-23,sábado,3213
4739,2013-02-23,sábado,5006
4739,2013-02-23,sábado,1731
4740,2013-02-27,quarta-feira,8155
4740,2013-02-27,quarta-feira,8804
4740,2013-02-27,quarta-feira,3071
4740,2013-02-27,quarta-feira,6422
4740,2013-02-27,quarta-feira,2033
4741,2013-03-02,sábado,6525
4741,2013-03-02,sábado,6575
4741,2013-03-02,sábado,9558
4741,2013-03-02,sábado,9049
4741,2013-03-02,sábado,674
4742,2013-03-06,quarta-feira,5386
4742,2013-03-06,quarta-feira,2758
4742,2013-03-06,quarta-feira,4667
4742,2013-03-06,quarta-feira,2972
4742,2013-03-06,quarta-feira,4668
4743,2013-03-09,sábado,200
4743,2013-03-09,sábado,5628
4743,2013-03-09,sábado,5823
4743,2013-03-09,sábado,1420
4743,2013-03-09,sábado,4278
4744,2013-03-13,quarta-feira,2997
4744,2013-03-13,quarta-feira,2656
4744,2013-03-13,quarta-feira,5070
4744,2013-03-13,quarta-feira,3041
4744,2013-03-13,quarta-feira,2652
4745,2013-03-16,sábado,8250
4745,2013-03-16,sábado,2337
4745,2013-03-16,sábado,4342
4745,2013-03-16,sábado,8114
4745,2013-03-16,sábado,1886
4746,2013-03-20,quarta-feira,7241
4746,2013-03-20,quarta-feira,4893
4746,2013-03-20,quarta-feira,3758
4746,2013-03-20,quarta-feira,5705
4746,2013-03-20,quarta-feira,4734
4747,2013-03-23,sábado,485
4747,2013-03-23,sábado,7487
4747,2013-03-23,sábado,437
4747,2013-03-23,sábado,9192
4747,2013-03-23,sábado,7008
4748,2013-03-27,quarta-feira,880
4748,2013-03-27,quarta-feira,557
4748,2013-03-27,quarta-feira,23
4748,2013-03-27,quarta-feira,1197
4748,2013-03-27,quarta-feira,5364
4749,2013-03-30,sábado,2955
4749,2013-03-30,sábado,1886
4749,2013-03-30,sábado,2659
4749,2013-03-30,sábado,3518
4749,2013-03-30,sábado,961
4750,2013-04-03,quarta-feira,2834
4750,2013-04-03,quarta-feira,6774
4750,2013-04-03,quarta-feira,2849
4750,2013-04-03,quarta-feira,7566
4750,2013-04-03,quarta-feira,7309
4751,2013-04-06,sábado,2026
4751,2013-04-06,sábado,3878
4751,2013-04-06,sábado,3600
4751,2013-04-06,sábado,3870
4751,2013-04-06,sábado,6202
4752,2013-04-10,quarta-feira,9743
4752,2013-04-10,quarta-feira,8479
4752,2013-04-10,quarta-feira,5850
4752,2013-04-10,quarta-feira,2343
4752,2013-04-10,quarta-feira,332
4753,2013-04-13,sábado,6260
4753,2013-04-13,sábado,3908
4753,2013-04-13,sábado,3356
4753,2013-04-13,sábado,7142
4753,2013-04-13,sábado,3442
4754,2013-04-17,quarta-feira,9128
4754,2013-04-17,quarta-feira,1988
4754,2013-04-17,quarta-feira,7236
4754,2013-04-17,quarta-feira,1084
4754,2013-04-17,quarta-feira,7528
4755,2013-04-20,sábado,5091
4755,2013-04-20,sábado,1219
4755,2013-04-20,sábado,2428
4755,2013-04-20,sábado,7378
4755,2013-04-20,sábado,3086
4756,2013-04-24,quarta-feira,4246
4756,2013-04-24,quarta-feira,4632
4756,2013-04-24,quarta-feira,857
4756,2013-04-24,quarta-feira,3881
4756,2013-04-24,quarta-feira,9260
4757,2013-04-27,sábado,8028
4757,2013-04-27,sábado,6220
4757,2013-04-27,sábado,9599
4757,2013-04-27,sábado,1005
4757,2013-04-27,sábado,9623
